[2025-09-01 00:34:56,622] INFO django.utils.autoreload run_with_reloader:667 - Watching for file changes with StatReloader
[2025-09-01 03:49:46,565] INFO fraud_detection calculate_risk_score:55 - Starting risk assessment for transaction 210
[2025-09-01 03:49:46,565] INFO fraud_detection calculate_risk_score:56 - Transaction details: Amount=$9000, Type=transfer, Client=Reda Bouzid
[2025-09-01 03:49:46,567] INFO fraud_detection calculate_risk_score:142 - Rule 6 triggered: Unusual time: 2:00
[2025-09-01 03:49:46,567] INFO fraud_detection calculate_risk_score:159 - Risk assessment completed: Score=10, Triggers=1, Requires OTP=False, Decision=Approve
[2025-09-01 03:49:46,595] INFO fraud_detection __init__:37 - RiskEngine initialized with 8 thresholds and 0 rules
[2025-09-01 03:49:46,595] INFO fraud_detection calculate_risk_score:55 - Starting risk assessment for transaction 211
[2025-09-01 03:49:46,595] INFO fraud_detection calculate_risk_score:56 - Transaction details: Amount=$10900, Type=transfer, Client=Reda Bouzid
[2025-09-01 03:49:46,596] WARNING fraud_detection calculate_risk_score:71 - Rule 1 triggered: Large transfer: $10900 > $10000.0
[2025-09-01 03:49:46,598] INFO fraud_detection calculate_risk_score:142 - Rule 6 triggered: Unusual time: 2:00
[2025-09-01 03:49:46,598] INFO fraud_detection calculate_risk_score:159 - Risk assessment completed: Score=40, Triggers=2, Requires OTP=False, Decision=Monitor
[2025-09-01 03:49:46,598] INFO fraud_detection create_fraud_alert:190 - Creating fraud alert for transaction 211: Medium risk, score 40
[2025-09-01 03:49:46,606] INFO fraud_detection create_fraud_alert:200 - Fraud alert created: ID 100
[2025-09-01 03:49:46,631] INFO fraud_detection __init__:37 - RiskEngine initialized with 8 thresholds and 0 rules
[2025-09-01 03:49:46,631] INFO fraud_detection calculate_risk_score:55 - Starting risk assessment for transaction 212
[2025-09-01 03:49:46,631] INFO fraud_detection calculate_risk_score:56 - Transaction details: Amount=$8100, Type=withdraw, Client=Reda Bouzid
[2025-09-01 03:49:46,632] WARNING fraud_detection calculate_risk_score:85 - Rule 2 triggered: High frequency: 6 transactions in 1.0 hour(s)
[2025-09-01 03:49:46,633] INFO fraud_detection calculate_risk_score:142 - Rule 6 triggered: Unusual time: 2:00
[2025-09-01 03:49:46,634] INFO fraud_detection calculate_risk_score:159 - Risk assessment completed: Score=35, Triggers=2, Requires OTP=False, Decision=Approve
[2025-09-01 03:49:46,650] INFO fraud_detection __init__:37 - RiskEngine initialized with 8 thresholds and 0 rules
[2025-09-01 03:49:46,651] INFO fraud_detection calculate_risk_score:55 - Starting risk assessment for transaction 213
[2025-09-01 03:49:46,651] INFO fraud_detection calculate_risk_score:56 - Transaction details: Amount=$14500, Type=transfer, Client=Reda Bouzid
[2025-09-01 03:49:46,651] WARNING fraud_detection calculate_risk_score:71 - Rule 1 triggered: Large transfer: $14500 > $10000.0
[2025-09-01 03:49:46,652] WARNING fraud_detection calculate_risk_score:85 - Rule 2 triggered: High frequency: 7 transactions in 1.0 hour(s)
[2025-09-01 03:49:46,653] INFO fraud_detection calculate_risk_score:142 - Rule 6 triggered: Unusual time: 2:00
[2025-09-01 03:49:46,653] INFO fraud_detection calculate_risk_score:159 - Risk assessment completed: Score=65, Triggers=3, Requires OTP=False, Decision=Flag for Review
[2025-09-01 03:49:46,654] INFO fraud_detection create_fraud_alert:190 - Creating fraud alert for transaction 213: Medium risk, score 65
[2025-09-01 03:49:46,663] INFO fraud_detection create_fraud_alert:200 - Fraud alert created: ID 101
[2025-09-01 03:49:46,689] INFO fraud_detection __init__:37 - RiskEngine initialized with 8 thresholds and 0 rules
[2025-09-01 03:49:46,689] INFO fraud_detection calculate_risk_score:55 - Starting risk assessment for transaction 214
[2025-09-01 03:49:46,689] INFO fraud_detection calculate_risk_score:56 - Transaction details: Amount=$3700, Type=deposit, Client=Reda Bouzid
[2025-09-01 03:49:46,690] WARNING fraud_detection calculate_risk_score:85 - Rule 2 triggered: High frequency: 8 transactions in 1.0 hour(s)
[2025-09-01 03:49:46,692] INFO fraud_detection calculate_risk_score:142 - Rule 6 triggered: Unusual time: 2:00
[2025-09-01 03:49:46,692] INFO fraud_detection calculate_risk_score:159 - Risk assessment completed: Score=35, Triggers=2, Requires OTP=False, Decision=Approve
[2025-09-01 03:49:46,710] INFO fraud_detection __init__:37 - RiskEngine initialized with 8 thresholds and 0 rules
[2025-09-01 03:49:46,711] INFO fraud_detection calculate_risk_score:55 - Starting risk assessment for transaction 215
[2025-09-01 03:49:46,711] INFO fraud_detection calculate_risk_score:56 - Transaction details: Amount=$6600, Type=transfer, Client=Reda Bouzid
[2025-09-01 03:49:46,712] WARNING fraud_detection calculate_risk_score:85 - Rule 2 triggered: High frequency: 9 transactions in 1.0 hour(s)
[2025-09-01 03:49:46,714] INFO fraud_detection calculate_risk_score:142 - Rule 6 triggered: Unusual time: 2:00
[2025-09-01 03:49:46,714] INFO fraud_detection calculate_risk_score:159 - Risk assessment completed: Score=35, Triggers=2, Requires OTP=False, Decision=Approve
[2025-09-01 03:49:46,741] INFO fraud_detection __init__:37 - RiskEngine initialized with 8 thresholds and 0 rules
[2025-09-01 03:49:46,741] INFO fraud_detection calculate_risk_score:55 - Starting risk assessment for transaction 216
[2025-09-01 03:49:46,742] INFO fraud_detection calculate_risk_score:56 - Transaction details: Amount=$1400, Type=deposit, Client=Reda Bouzid
[2025-09-01 03:49:46,743] WARNING fraud_detection calculate_risk_score:85 - Rule 2 triggered: High frequency: 10 transactions in 1.0 hour(s)
[2025-09-01 03:49:46,745] INFO fraud_detection calculate_risk_score:142 - Rule 6 triggered: Unusual time: 2:00
[2025-09-01 03:49:46,745] INFO fraud_detection calculate_risk_score:159 - Risk assessment completed: Score=35, Triggers=2, Requires OTP=False, Decision=Approve
[2025-09-01 03:49:46,764] INFO fraud_detection __init__:37 - RiskEngine initialized with 8 thresholds and 0 rules
[2025-09-01 03:49:46,765] INFO fraud_detection calculate_risk_score:55 - Starting risk assessment for transaction 217
[2025-09-01 03:49:46,765] INFO fraud_detection calculate_risk_score:56 - Transaction details: Amount=$14900, Type=transfer, Client=Ines Gharbi
[2025-09-01 03:49:46,765] WARNING fraud_detection calculate_risk_score:71 - Rule 1 triggered: Large transfer: $14900 > $10000.0
[2025-09-01 03:49:46,767] INFO fraud_detection calculate_risk_score:142 - Rule 6 triggered: Unusual time: 2:00
[2025-09-01 03:49:46,768] INFO fraud_detection calculate_risk_score:159 - Risk assessment completed: Score=40, Triggers=2, Requires OTP=False, Decision=Monitor
[2025-09-01 03:49:46,768] INFO fraud_detection create_fraud_alert:190 - Creating fraud alert for transaction 217: Medium risk, score 40
[2025-09-01 03:49:46,776] INFO fraud_detection create_fraud_alert:200 - Fraud alert created: ID 102
[2025-09-01 03:49:46,802] INFO fraud_detection __init__:37 - RiskEngine initialized with 8 thresholds and 0 rules
[2025-09-01 03:49:46,802] INFO fraud_detection calculate_risk_score:55 - Starting risk assessment for transaction 218
[2025-09-01 03:49:46,802] INFO fraud_detection calculate_risk_score:56 - Transaction details: Amount=$37400, Type=withdraw, Client=Ines Gharbi
[2025-09-01 03:49:46,802] WARNING fraud_detection calculate_risk_score:71 - Rule 1 triggered: Large withdraw: $37400 > $10000.0
[2025-09-01 03:49:46,804] WARNING fraud_detection calculate_risk_score:133 - Rule 5 triggered: Statistical outlier: z-score 3.34 > 2.0
[2025-09-01 03:49:46,804] INFO fraud_detection calculate_risk_score:142 - Rule 6 triggered: Unusual time: 2:00
[2025-09-01 03:49:46,804] INFO fraud_detection calculate_risk_score:159 - Risk assessment completed: Score=55, Triggers=3, Requires OTP=False, Decision=Monitor
[2025-09-01 03:49:46,805] INFO fraud_detection create_fraud_alert:190 - Creating fraud alert for transaction 218: Medium risk, score 55
[2025-09-01 03:49:46,813] INFO fraud_detection create_fraud_alert:200 - Fraud alert created: ID 103
[2025-09-01 03:49:46,832] INFO fraud_detection __init__:37 - RiskEngine initialized with 8 thresholds and 0 rules
[2025-09-01 03:49:46,832] INFO fraud_detection calculate_risk_score:55 - Starting risk assessment for transaction 219
[2025-09-01 03:49:46,832] INFO fraud_detection calculate_risk_score:56 - Transaction details: Amount=$2900, Type=transfer, Client=Ines Gharbi
[2025-09-01 03:49:46,834] INFO fraud_detection calculate_risk_score:142 - Rule 6 triggered: Unusual time: 2:00
[2025-09-01 03:49:46,834] INFO fraud_detection calculate_risk_score:159 - Risk assessment completed: Score=10, Triggers=1, Requires OTP=False, Decision=Approve
[2025-09-01 03:49:46,861] INFO fraud_detection __init__:37 - RiskEngine initialized with 8 thresholds and 0 rules
[2025-09-01 03:49:46,861] INFO fraud_detection calculate_risk_score:55 - Starting risk assessment for transaction 220
[2025-09-01 03:49:46,861] INFO fraud_detection calculate_risk_score:56 - Transaction details: Amount=$17100, Type=transfer, Client=Ines Gharbi
[2025-09-01 03:49:46,862] WARNING fraud_detection calculate_risk_score:71 - Rule 1 triggered: Large transfer: $17100 > $10000.0
[2025-09-01 03:49:46,864] INFO fraud_detection calculate_risk_score:142 - Rule 6 triggered: Unusual time: 2:00
[2025-09-01 03:49:46,864] INFO fraud_detection calculate_risk_score:159 - Risk assessment completed: Score=40, Triggers=2, Requires OTP=False, Decision=Monitor
[2025-09-01 03:49:46,864] INFO fraud_detection create_fraud_alert:190 - Creating fraud alert for transaction 220: Medium risk, score 40
[2025-09-01 03:49:46,872] INFO fraud_detection create_fraud_alert:200 - Fraud alert created: ID 104
[2025-09-01 03:49:46,899] INFO fraud_detection __init__:37 - RiskEngine initialized with 8 thresholds and 0 rules
[2025-09-01 03:49:46,899] INFO fraud_detection calculate_risk_score:55 - Starting risk assessment for transaction 221
[2025-09-01 03:49:46,899] INFO fraud_detection calculate_risk_score:56 - Transaction details: Amount=$10200, Type=transfer, Client=Ines Gharbi
[2025-09-01 03:49:46,900] WARNING fraud_detection calculate_risk_score:71 - Rule 1 triggered: Large transfer: $10200 > $10000.0
[2025-09-01 03:49:46,901] INFO fraud_detection calculate_risk_score:142 - Rule 6 triggered: Unusual time: 2:00
[2025-09-01 03:49:46,902] INFO fraud_detection calculate_risk_score:159 - Risk assessment completed: Score=40, Triggers=2, Requires OTP=False, Decision=Monitor
[2025-09-01 03:49:46,902] INFO fraud_detection create_fraud_alert:190 - Creating fraud alert for transaction 221: Medium risk, score 40
[2025-09-01 03:49:46,910] INFO fraud_detection create_fraud_alert:200 - Fraud alert created: ID 105
[2025-09-01 03:49:46,937] INFO fraud_detection __init__:37 - RiskEngine initialized with 8 thresholds and 0 rules
[2025-09-01 03:49:46,937] INFO fraud_detection calculate_risk_score:55 - Starting risk assessment for transaction 222
[2025-09-01 03:49:46,937] INFO fraud_detection calculate_risk_score:56 - Transaction details: Amount=$20900, Type=deposit, Client=Ines Gharbi
[2025-09-01 03:49:46,938] WARNING fraud_detection calculate_risk_score:85 - Rule 2 triggered: High frequency: 6 transactions in 1.0 hour(s)
[2025-09-01 03:49:46,940] INFO fraud_detection calculate_risk_score:142 - Rule 6 triggered: Unusual time: 2:00
[2025-09-01 03:49:46,940] INFO fraud_detection calculate_risk_score:159 - Risk assessment completed: Score=35, Triggers=2, Requires OTP=False, Decision=Approve
[2025-09-01 03:49:46,957] INFO fraud_detection __init__:37 - RiskEngine initialized with 8 thresholds and 0 rules
[2025-09-01 03:49:46,957] INFO fraud_detection calculate_risk_score:55 - Starting risk assessment for transaction 223
[2025-09-01 03:49:46,957] INFO fraud_detection calculate_risk_score:56 - Transaction details: Amount=$3700, Type=transfer, Client=Ines Gharbi
[2025-09-01 03:49:46,959] WARNING fraud_detection calculate_risk_score:85 - Rule 2 triggered: High frequency: 7 transactions in 1.0 hour(s)
[2025-09-01 03:49:46,961] INFO fraud_detection calculate_risk_score:142 - Rule 6 triggered: Unusual time: 2:00
[2025-09-01 03:49:46,962] INFO fraud_detection calculate_risk_score:159 - Risk assessment completed: Score=35, Triggers=2, Requires OTP=False, Decision=Approve
[2025-09-01 03:49:46,993] INFO fraud_detection __init__:37 - RiskEngine initialized with 8 thresholds and 0 rules
[2025-09-01 03:49:46,994] INFO fraud_detection calculate_risk_score:55 - Starting risk assessment for transaction 224
[2025-09-01 03:49:46,994] INFO fraud_detection calculate_risk_score:56 - Transaction details: Amount=$23000, Type=deposit, Client=Ines Gharbi
[2025-09-01 03:49:46,996] WARNING fraud_detection calculate_risk_score:85 - Rule 2 triggered: High frequency: 8 transactions in 1.0 hour(s)
[2025-09-01 03:49:46,998] INFO fraud_detection calculate_risk_score:142 - Rule 6 triggered: Unusual time: 2:00
[2025-09-01 03:49:46,998] INFO fraud_detection calculate_risk_score:159 - Risk assessment completed: Score=35, Triggers=2, Requires OTP=False, Decision=Approve
[2025-09-01 03:49:47,019] INFO fraud_detection __init__:37 - RiskEngine initialized with 8 thresholds and 0 rules
[2025-09-01 03:49:47,020] INFO fraud_detection calculate_risk_score:55 - Starting risk assessment for transaction 225
[2025-09-01 03:49:47,020] INFO fraud_detection calculate_risk_score:56 - Transaction details: Amount=$7200, Type=withdraw, Client=Ines Gharbi
[2025-09-01 03:49:47,021] WARNING fraud_detection calculate_risk_score:85 - Rule 2 triggered: High frequency: 9 transactions in 1.0 hour(s)
[2025-09-01 03:49:47,023] INFO fraud_detection calculate_risk_score:142 - Rule 6 triggered: Unusual time: 2:00
[2025-09-01 03:49:47,023] INFO fraud_detection calculate_risk_score:159 - Risk assessment completed: Score=35, Triggers=2, Requires OTP=False, Decision=Approve
[2025-09-01 03:49:47,042] INFO fraud_detection __init__:37 - RiskEngine initialized with 8 thresholds and 0 rules
[2025-09-01 03:49:47,043] INFO fraud_detection calculate_risk_score:55 - Starting risk assessment for transaction 226
[2025-09-01 03:49:47,043] INFO fraud_detection calculate_risk_score:56 - Transaction details: Amount=$15400, Type=deposit, Client=Ines Gharbi
[2025-09-01 03:49:47,046] WARNING fraud_detection calculate_risk_score:85 - Rule 2 triggered: High frequency: 10 transactions in 1.0 hour(s)
[2025-09-01 03:49:47,048] INFO fraud_detection calculate_risk_score:142 - Rule 6 triggered: Unusual time: 2:00
[2025-09-01 03:49:47,049] INFO fraud_detection calculate_risk_score:159 - Risk assessment completed: Score=35, Triggers=2, Requires OTP=False, Decision=Approve
[2025-09-01 03:49:47,070] WARNING fraud_detection load_model:29 - ML model file not found at C:\Users\HP\Desktop\projects\safeNetAi\backend\models\fraud_isolation.joblib
[2025-09-01 03:49:47,071] INFO fraud_detection update_client_statistics:217 - Starting client statistics update...
[2025-09-01 03:49:47,090] INFO fraud_detection update_client_statistics:238 - Updated statistics for client John Doe: avg=781.82, std=324.23
[2025-09-01 03:49:47,107] INFO fraud_detection update_client_statistics:238 - Updated statistics for client loay abassi: avg=3450.00, std=2316.02
[2025-09-01 03:49:47,120] INFO fraud_detection update_client_statistics:238 - Updated statistics for client Ahmed Benali: avg=16060.00, std=10316.90
[2025-09-01 03:49:47,138] INFO fraud_detection update_client_statistics:238 - Updated statistics for client Yasmine Boudiaf: avg=25300.00, std=10782.67
[2025-09-01 03:49:47,146] INFO fraud_detection update_client_statistics:238 - Updated statistics for client Karim Mekki: avg=24310.00, std=18838.02
[2025-09-01 03:49:47,166] INFO fraud_detection update_client_statistics:238 - Updated statistics for client Leila Khelifi: avg=10780.00, std=6899.97
[2025-09-01 03:49:47,182] INFO fraud_detection update_client_statistics:238 - Updated statistics for client Sofiane Belkacem: avg=31750.00, std=16153.59
[2025-09-01 03:49:47,195] INFO fraud_detection update_client_statistics:238 - Updated statistics for client Amel Haddad: avg=8940.00, std=5856.65
[2025-09-01 03:49:47,201] INFO fraud_detection update_client_statistics:238 - Updated statistics for client Rachid Ould: avg=34770.00, std=22173.09
[2025-09-01 03:49:47,216] INFO fraud_detection update_client_statistics:238 - Updated statistics for client Nadia Cherif: avg=12660.00, std=10619.91
[2025-09-01 03:49:47,230] INFO fraud_detection update_client_statistics:238 - Updated statistics for client Samir Bensaid: avg=28870.00, std=14713.67
[2025-09-01 03:49:47,239] INFO fraud_detection update_client_statistics:238 - Updated statistics for client Farah Djemai: avg=10610.00, std=7677.43
[2025-09-01 03:49:47,252] INFO fraud_detection update_client_statistics:238 - Updated statistics for client Nabil Saadi: avg=28480.00, std=20605.91
[2025-09-01 03:49:47,263] INFO fraud_detection update_client_statistics:238 - Updated statistics for client Selma Touati: avg=22750.00, std=13433.56
[2025-09-01 03:49:47,274] INFO fraud_detection update_client_statistics:238 - Updated statistics for client Mourad Fekir: avg=33290.00, std=19597.27
[2025-09-01 03:49:47,285] INFO fraud_detection update_client_statistics:238 - Updated statistics for client Hanane Boulahdour: avg=18380.00, std=7277.88
[2025-09-01 03:49:47,295] INFO fraud_detection update_client_statistics:238 - Updated statistics for client Lotfi Mansouri: avg=26110.00, std=13349.19
[2025-09-01 03:49:47,304] INFO fraud_detection update_client_statistics:238 - Updated statistics for client Amina Rezig: avg=14160.00, std=7661.88
[2025-09-01 03:49:47,317] INFO fraud_detection update_client_statistics:238 - Updated statistics for client Abdelkader Rahmani: avg=34990.00, std=20628.79
[2025-09-01 03:49:47,327] INFO fraud_detection update_client_statistics:238 - Updated statistics for client Kawther Ziani: avg=24240.00, std=9900.02
[2025-09-01 03:49:47,338] INFO fraud_detection update_client_statistics:238 - Updated statistics for client Reda Bouzid: avg=14410.00, std=13950.37
[2025-09-01 03:49:47,349] INFO fraud_detection update_client_statistics:238 - Updated statistics for client Ines Gharbi: avg=15270.00, std=9810.20
[2025-09-01 03:49:47,350] INFO fraud_detection update_client_statistics:245 - Client statistics update completed: 22 clients updated
[2025-09-01 03:50:40,067] INFO django.server log_message:213 - "OPTIONS /api/client/profile/me/ HTTP/1.1" 200 0
[2025-09-01 03:50:40,069] INFO django.server log_message:213 - "OPTIONS /api/client/profile/me/ HTTP/1.1" 200 0
[2025-09-01 03:50:40,095] WARNING django.request log_response:253 - Not Found: /api/client/profile/me/
[2025-09-01 03:50:40,096] WARNING django.server log_message:213 - "GET /api/client/profile/me/ HTTP/1.1" 404 30
[2025-09-01 03:50:40,102] WARNING django.request log_response:253 - Not Found: /api/client/profile/me/
[2025-09-01 03:50:40,103] WARNING django.server log_message:213 - "GET /api/client/profile/me/ HTTP/1.1" 404 30
[2025-09-01 03:50:58,282] INFO django.server log_message:213 - "OPTIONS /api/auth/login/ HTTP/1.1" 200 0
[2025-09-01 03:50:59,129] INFO django.server log_message:213 - "POST /api/auth/login/ HTTP/1.1" 200 587
[2025-09-01 03:50:59,163] INFO django.server log_message:213 - "OPTIONS /api/client/transactions/ HTTP/1.1" 200 0
[2025-09-01 03:50:59,164] INFO django.server log_message:213 - "OPTIONS /api/client/transactions/ HTTP/1.1" 200 0
[2025-09-01 03:50:59,169] WARNING django.request log_response:253 - Not Found: /api/client/profile/me/
[2025-09-01 03:50:59,172] WARNING django.server log_message:213 - "GET /api/client/profile/me/ HTTP/1.1" 404 30
[2025-09-01 03:50:59,172] INFO django.server log_message:213 - "GET /api/client/transactions/ HTTP/1.1" 200 2
[2025-09-01 03:50:59,180] WARNING django.request log_response:253 - Not Found: /api/client/profile/me/
[2025-09-01 03:50:59,181] WARNING django.server log_message:213 - "GET /api/client/profile/me/ HTTP/1.1" 404 30
[2025-09-01 03:50:59,197] INFO django.server log_message:213 - "GET /api/client/transactions/ HTTP/1.1" 200 2
[2025-09-01 03:51:09,732] WARNING django.request log_response:253 - Not Found: /api/client/profile/me/
[2025-09-01 03:51:09,736] WARNING django.server log_message:213 - "GET /api/client/profile/me/ HTTP/1.1" 404 30
[2025-09-01 03:51:09,736] INFO django.server log_message:213 - "GET /api/client/transactions/ HTTP/1.1" 200 2
[2025-09-01 03:51:09,743] WARNING django.request log_response:253 - Not Found: /api/client/profile/me/
[2025-09-01 03:51:09,746] WARNING django.server log_message:213 - "GET /api/client/profile/me/ HTTP/1.1" 404 30
[2025-09-01 03:51:09,746] INFO django.server log_message:213 - "GET /api/client/transactions/ HTTP/1.1" 200 2
[2025-09-01 03:51:15,003] WARNING django.request log_response:253 - Not Found: /api/client/profile/me/
[2025-09-01 03:51:15,005] WARNING django.server log_message:213 - "GET /api/client/profile/me/ HTTP/1.1" 404 30
[2025-09-01 03:51:15,007] INFO django.server log_message:213 - "GET /api/client/transactions/ HTTP/1.1" 200 2
[2025-09-01 03:51:15,014] WARNING django.request log_response:253 - Not Found: /api/client/profile/me/
[2025-09-01 03:51:15,016] WARNING django.server log_message:213 - "GET /api/client/profile/me/ HTTP/1.1" 404 30
[2025-09-01 03:51:15,018] INFO django.server log_message:213 - "GET /api/client/transactions/ HTTP/1.1" 200 2
[2025-09-01 03:51:26,715] INFO django.server log_message:213 - "POST /api/auth/login/ HTTP/1.1" 200 590
[2025-09-01 03:51:26,753] INFO django.server log_message:213 - "GET /api/client/profile/me/ HTTP/1.1" 200 434
[2025-09-01 03:51:26,766] INFO django.server log_message:213 - "GET /api/client/profile/me/ HTTP/1.1" 200 434
[2025-09-01 03:51:26,787] INFO django.server log_message:213 - "GET /api/client/transactions/ HTTP/1.1" 200 4559
[2025-09-01 03:51:26,819] INFO django.server log_message:213 - "GET /api/client/transactions/ HTTP/1.1" 200 4559
[2025-09-01 03:51:39,646] INFO django.server log_message:213 - "GET /api/client/profile/me/ HTTP/1.1" 200 434
[2025-09-01 03:51:39,658] INFO django.server log_message:213 - "GET /api/client/profile/me/ HTTP/1.1" 200 434
[2025-09-01 03:51:39,681] INFO django.server log_message:213 - "GET /api/client/transactions/ HTTP/1.1" 200 4559
[2025-09-01 03:51:39,714] INFO django.server log_message:213 - "GET /api/client/transactions/ HTTP/1.1" 200 4559
[2025-09-01 03:51:45,226] INFO django.server log_message:213 - "GET /api/client/profile/me/ HTTP/1.1" 200 434
[2025-09-01 03:51:45,240] INFO django.server log_message:213 - "GET /api/client/profile/me/ HTTP/1.1" 200 434
[2025-09-01 03:51:45,255] INFO django.server log_message:213 - "GET /api/client/transactions/ HTTP/1.1" 200 4559
[2025-09-01 03:51:45,287] INFO django.server log_message:213 - "GET /api/client/transactions/ HTTP/1.1" 200 4559
[2025-09-01 12:06:17,779] INFO django.utils.autoreload run_with_reloader:667 - Watching for file changes with StatReloader
[2025-09-01 12:06:34,726] INFO django.server log_message:213 - "OPTIONS /api/client/profile/me/ HTTP/1.1" 200 0
[2025-09-01 12:06:34,726] INFO django.server log_message:213 - "OPTIONS /api/client/profile/me/ HTTP/1.1" 200 0
[2025-09-01 12:06:34,927] INFO django.server log_message:213 - "GET /api/client/profile/me/ HTTP/1.1" 200 434
[2025-09-01 12:06:34,934] INFO django.server log_message:213 - "GET /api/client/profile/me/ HTTP/1.1" 200 434
[2025-09-01 12:06:34,974] INFO django.server log_message:213 - "OPTIONS /api/client/transactions/ HTTP/1.1" 200 0
[2025-09-01 12:06:34,977] INFO django.server log_message:213 - "OPTIONS /api/client/transactions/ HTTP/1.1" 200 0
[2025-09-01 12:06:34,985] INFO django.server log_message:213 - "GET /api/client/profile/me/ HTTP/1.1" 200 434
[2025-09-01 12:06:34,997] INFO django.server log_message:213 - "GET /api/client/profile/me/ HTTP/1.1" 200 434
[2025-09-01 12:06:35,029] INFO django.server log_message:213 - "GET /api/client/transactions/ HTTP/1.1" 200 4559
[2025-09-01 12:06:35,063] INFO django.server log_message:213 - "GET /api/client/transactions/ HTTP/1.1" 200 4559
[2025-09-01 12:07:49,743] INFO django.server log_message:213 - "GET /api/client/profile/me/ HTTP/1.1" 200 434
[2025-09-01 12:07:49,755] INFO django.server log_message:213 - "GET /api/client/profile/me/ HTTP/1.1" 200 434
[2025-09-01 12:07:49,775] INFO django.server log_message:213 - "GET /api/client/transactions/ HTTP/1.1" 200 4559
[2025-09-01 12:07:49,806] INFO django.server log_message:213 - "GET /api/client/transactions/ HTTP/1.1" 200 4559
[2025-09-01 12:08:54,289] INFO django.server log_message:213 - "GET /api/client/profile/me/ HTTP/1.1" 200 434
[2025-09-01 12:08:54,301] INFO django.server log_message:213 - "GET /api/client/profile/me/ HTTP/1.1" 200 434
[2025-09-01 12:08:54,321] INFO django.server log_message:213 - "GET /api/client/transactions/ HTTP/1.1" 200 4559
[2025-09-01 12:08:54,357] INFO django.server log_message:213 - "GET /api/client/transactions/ HTTP/1.1" 200 4559
[2025-09-01 12:09:00,008] INFO django.server log_message:213 - "GET /api/client/profile/me/ HTTP/1.1" 200 434
[2025-09-01 12:09:00,020] INFO django.server log_message:213 - "GET /api/client/profile/me/ HTTP/1.1" 200 434
[2025-09-01 12:09:00,038] INFO django.server log_message:213 - "GET /api/client/transactions/ HTTP/1.1" 200 4559
[2025-09-01 12:09:00,074] INFO django.server log_message:213 - "GET /api/client/transactions/ HTTP/1.1" 200 4559
[2025-09-01 12:29:59,281] INFO django.server log_message:213 - "GET /admin/ HTTP/1.1" 200 13212
[2025-09-01 12:29:59,524] WARNING django.request log_response:253 - Not Found: /favicon.ico
[2025-09-01 12:29:59,525] WARNING django.server log_message:213 - "GET /favicon.ico HTTP/1.1" 404 3592
[2025-09-01 12:30:01,914] INFO django.server log_message:213 - "GET /admin/transactions/transaction/ HTTP/1.1" 200 69380
[2025-09-01 12:30:01,966] INFO django.server log_message:213 - "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[2025-09-01 12:30:22,651] INFO django.server log_message:213 - "GET /api/client/profile/me/ HTTP/1.1" 200 434
[2025-09-01 12:30:22,657] INFO django.server log_message:213 - "GET /api/client/profile/me/ HTTP/1.1" 200 434
[2025-09-01 12:30:22,700] INFO django.server log_message:213 - "GET /api/client/profile/me/ HTTP/1.1" 200 434
[2025-09-01 12:30:22,732] INFO django.server log_message:213 - "GET /api/client/transactions/ HTTP/1.1" 200 4559
[2025-09-01 12:30:22,738] INFO django.server log_message:213 - "GET /api/client/profile/me/ HTTP/1.1" 200 434
[2025-09-01 12:30:22,765] INFO django.server log_message:213 - "GET /api/client/transactions/ HTTP/1.1" 200 4559
[2025-09-01 12:30:33,920] INFO django.server log_message:213 - "GET /api/client/profile/me/ HTTP/1.1" 200 434
[2025-09-01 12:30:33,946] INFO django.server log_message:213 - "GET /api/client/profile/me/ HTTP/1.1" 200 434
[2025-09-01 12:30:33,946] INFO django.server log_message:213 - "GET /api/client/transactions/ HTTP/1.1" 200 4559
[2025-09-01 12:30:33,981] INFO django.server log_message:213 - "GET /api/client/transactions/ HTTP/1.1" 200 4559
[2025-09-01 12:31:09,418] INFO django.server log_message:213 - "GET /admin/risk/clientprofile/ HTTP/1.1" 200 28542
[2025-09-01 12:31:09,440] INFO django.server log_message:213 - "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[2025-09-01 13:59:21,178] INFO django.server log_message:213 - "GET /admin/transactions/transaction/ HTTP/1.1" 200 69380
[2025-09-01 13:59:25,626] INFO django.server log_message:213 - "GET /api/client/profile/me/ HTTP/1.1" 200 434
[2025-09-01 13:59:25,634] INFO django.server log_message:213 - "GET /api/client/profile/me/ HTTP/1.1" 200 434
[2025-09-01 13:59:25,686] INFO django.server log_message:213 - "GET /api/client/profile/me/ HTTP/1.1" 200 434
[2025-09-01 13:59:25,710] INFO django.server log_message:213 - "GET /api/client/transactions/ HTTP/1.1" 200 4559
[2025-09-01 13:59:25,719] INFO django.server log_message:213 - "GET /api/client/profile/me/ HTTP/1.1" 200 434
[2025-09-01 13:59:25,748] INFO django.server log_message:213 - "GET /api/client/transactions/ HTTP/1.1" 200 4559
[2025-09-01 13:59:58,180] INFO django.server log_message:213 - "OPTIONS /api/auth/register/ HTTP/1.1" 200 0
[2025-09-01 13:59:58,222] WARNING django.request log_response:253 - Bad Request: /api/auth/register/
[2025-09-01 13:59:58,223] WARNING django.server log_message:213 - "POST /api/auth/register/ HTTP/1.1" 400 50
[2025-09-01 14:00:08,202] INFO django.server log_message:213 - "GET /admin/ HTTP/1.1" 200 13212
